,mots,poids,serie
0,etre,22611.850601074806,fridaynightlights
1,je,17962.390042475578,fridaynightlights
2,le,17305.756487220235,fridaynightlights
3,ce,14251.31516811874,fridaynightlights
4,avoir,12373.258624271193,fridaynightlights
5,de,11523.17947839932,fridaynightlights
6,que,10474.963831911728,fridaynightlights
7,pas,8470.896648596017,fridaynightlights
8,un,7726.255842134609,fridaynightlights
9,tu,7045.5016178336255,fridaynightlights
10,aller,6817.533032589797,fridaynightlights
11,cela,6550.605262795227,fridaynightlights
12,te,5867.895900068728,fridaynightlights
13,il,5777.703038615463,fridaynightlights
14,et,5421.484959674995,fridaynightlights
15,vous,4440.653541432117,fridaynightlights
16,faire,4144.415735053601,fridaynightlights
17,ne,4089.8761501101894,fridaynightlights
18,en,3594.1020074202,fridaynightlights
19,pouvoir,3374.300566315098,fridaynightlights
20,on,3259.0,fridaynightlights
21,me,3153.271171590402,fridaynightlights
22,tout,2925.7487915849083,fridaynightlights
23,bien,2876.4088941305063,fridaynightlights
24,dire,2740.554687032256,fridaynightlights
25,mon,2698.635265905259,fridaynightlights
26,pour,2654.519345323086,fridaynightlights
27,savoir,2513.4808581686743,fridaynightlights
28,vouloir,2429.02794427528,fridaynightlights
29,taire,2333.5970035103915,fridaynightlights
30,se,2311.8257805428534,fridaynightlights
31,mais,2255.2879996851493,fridaynightlights
32,moi,2207.311454879696,fridaynightlights
33,voir,2158.670133062065,fridaynightlights
34,quoi,2114.269467795953,fridaynightlights
35,toi,2067.6071044533282,fridaynightlights
36,devoir,2062.4778302921536,fridaynightlights
37,qui,1969.2896178932658,fridaynightlights
38,lui,1941.6135015566783,fridaynightlights
39,sur,1888.9781022031684,fridaynightlights
40,avec,1803.500137878571,fridaynightlights
41,dans,1800.1401319340448,fridaynightlights
42,si,1795.4085386862337,fridaynightlights
43,bon,1484.4006423011128,fridaynightlights
44,ton,1401.2063030925963,fridaynightlights
45,au,1394.5848227941392,fridaynightlights
46,saracen,1377.5047997419852,fridaynightlights
47,nous,1374.4513584181382,fridaynightlights
48,comme,1358.2293232548957,fridaynightlights
49,oui,1312.4424012618556,fridaynightlights
50,juste,1309.5920193573345,fridaynightlights
51,panther,1303.4890814273851,fridaynightlights
52,non,1261.3534110419625,fridaynightlights
53,penser,1239.8515376203445,fridaynightlights
54,parler,1237.4116675674697,fridaynightlights
55,la,1236.9652839350285,fridaynightlights
56,passer,1236.9162154586961,fridaynightlights
57,plus,1178.5109550500858,fridaynightlights
58,dillon,1164.2651546772056,fridaynightlights
59,merci,1163.2259925546145,fridaynightlights
60,ou,1162.804391569584,fridaynightlights
61,coach,1153.82170235259,fridaynightlights
62,ici,1124.0687353224646,fridaynightlights
63,vraiment,1061.0130206485612,fridaynightlights
64,aimer,1059.1974871841114,fridaynightlights
65,quelque,1045.8891720076042,fridaynightlights
66,luire,1043.907697887429,fridaynightlights
67,chose,1042.0912489307154,fridaynightlights
68,rien,1022.9357075132164,fridaynightlights
69,ouai,983.4161670778764,fridaynightlights
70,venir,962.2180382469958,fridaynightlights
71,peu,948.8306568452984,fridaynightlights
72,veux,941.0869021451132,fridaynightlights
73,sai,939.5963814639763,fridaynightlights
74,allez,930.7441673848766,fridaynightlights
75,alors,918.7090486914794,fridaynightlights
76,lyla,917.2040076810389,fridaynightlights
77,pourquoi,902.7771698454005,fridaynightlights
78,son,900.580843078775,fridaynightlights
79,prendre,886.0271043587726,fridaynightlights
80,riggin,860.3026296720947,fridaynightlights
81,192,801.0216639800259,fridaynightlights
82,comment,796.8050765167134,fridaynightlights
83,cheri,778.9814597901386,fridaynightlights
84,fai,772.8572081333318,fridaynightlights
85,autre,752.8695217160905,fridaynightlights
86,tyra,727.5144747943474,fridaynightlights
87,temps,719.5567110206882,fridaynightlights
88,tres,710.9867805367038,fridaynightlights
89,po,707.4241986322704,fridaynightlights
90,ok,701.3559914845395,fridaynightlights
91,equipe,700.6227810202007,fridaynightlights
92,riggins,689.2087626088867,fridaynightlights
93,meme,686.7436005822127,fridaynightlights
94,quand,681.2469787209757,fridaynightlights
95,besoin,677.7361834609275,fridaynightlights
96,croire,665.5333866790405,fridaynightlights
97,votre,661.9883596678014,fridaynightlights
98,aussi,661.2592923037344,fridaynightlights
99,falloir,648.6416763572374,fridaynightlights
100,arriver,640.1958211963359,fridaynightlights
101,monsieur,623.2182630553373,fridaynightlights
102,matt,619.9257688101723,fridaynightlights
103,donc,610.7992764524408,fridaynightlights
104,notre,609.3449592984183,fridaynightlights
105,jouer,608.1015715849102,fridaynightlights
106,salut,601.5736739166081,fridaynightlights
107,par,597.3327977264305,fridaynightlights
108,mec,580.1225484123038,fridaynightlights
109,225,579.9924702710243,fridaynightlights
110,parce,576.6741874669051,fridaynightlights
111,soir,569.6490628913782,fridaynightlights
112,fille,566.317781821838,fridaynightlights
113,deux,554.9959531612726,fridaynightlights
114,garrity,550.1436996662596,fridaynightlights
115,landry,536.0632972168876,fridaynightlights
116,accord,535.3607980794382,fridaynightlights
117,maintenant,523.1310302500104,fridaynightlights
118,match,519.5548650240606,fridaynightlights
119,as,519.0,fridaynightlights
120,gars,515.9303173561627,fridaynightlights
121,ecoute,511.8188227506327,fridaynightlights
122,fait,510.86446614562345,fridaynightlights
123,tim,505.2470775711993,fridaynightlights
124,smash,502.3332308585996,fridaynightlights
125,voila,487.1172773450718,fridaynightlights
126,mere,479.5120831842825,fridaynightlights
127,petit,475.1431549567439,fridaynightlights
128,jamais,468.6725949242996,fridaynightlights
129,partir,457.3043119271084,fridaynightlights
130,taylor,452.25228593520757,fridaynightlights
131,appeler,444.25198146342046,fridaynightlights
132,personne,441.783586256012,fridaynightlights
133,pere,431.743050204739,fridaynightlights
134,encore,431.2798932486379,fridaynightlights
135,probleme,421.1112961237552,fridaynightlights
136,toujours,418.9144159807159,fridaynightlights
137,truc,415.2726656102786,fridaynightlights
138,mettre,405.40104772327345,fridaynightlights
139,monde,405.1850704942394,fridaynightlights
140,pret,404.53211123699316,fridaynightlights
141,fois,399.55835577096457,fridaynightlights
142,desoler,396.9551925623719,fridaynightlights
143,maison,395.87889498744454,fridaynightlights
144,sans,392.25476654259023,fridaynightlights
145,sortir,391.7349436728539,fridaynightlights
146,mal,391.6289646255557,fridaynightlights
147,beaucoup,388.0335765480075,fridaynightlights
148,chez,379.23386142914325,fridaynightlights
149,finir,376.6851401762082,fridaynightlights
150,essayer,371.61762707966733,fridaynightlights
151,he,369.43288200260076,fridaynightlights
152,seul,368.1972217354292,fridaynightlights
153,vrai,368.1972217354292,fridaynightlights
154,oh,366.4570877633812,fridaynightlights
155,nouveau,363.0258746565363,fridaynightlights
156,jour,362.5835786335508,fridaynightlights
157,quel,359.7783555103441,fridaynightlights
158,jason,358.1103935540595,fridaynightlights
159,entendre,356.44727748061104,fridaynightlights
160,regarder,356.41508779004454,fridaynightlights
161,dieu,354.81261957380923,fridaynightlights
162,trouver,351.34757469350365,fridaynightlights
163,laisser,342.97823394533134,fridaynightlights
164,aider,341.2969680926581,fridaynightlights
165,laisse,341.2969680926581,fridaynightlights
166,grand,340.1778717436799,fridaynightlights
167,demander,337.8342064360612,fridaynightlights
168,trop,336.652145649849,fridaynightlights
169,desole,336.45938802356255,fridaynightlights
170,rester,334.57190468196535,fridaynightlights
171,panthers,334.0453075707731,fridaynightlights
172,julie,333.9476243965146,fridaynightlights
173,boulot,330.80324646418893,fridaynightlights
174,avant,328.65586599291606,fridaynightlights
175,vie,325.5152617233135,fridaynightlights
176,gagner,322.6316671464384,fridaynightlights
177,mieux,319.8029826758615,fridaynightlights
178,connaitre,319.4405120079066,fridaynightlights
179,arreter,319.2533250820778,fridaynightlights
180,rentrer,317.7592461552334,fridaynightlights
181,apres,317.03164619326475,fridaynightlights
182,semaine,311.25661758946296,fridaynightlights
183,voiture,302.9720134141408,fridaynightlights
184,perdre,302.62785348117467,fridaynightlights
185,tard,295.95378977471546,fridaynightlights
186,donner,290.01189076411043,fridaynightlights
187,mccoy,287.8763233554101,fridaynightlights
188,depuis,287.159075470652,fridaynightlights
189,hein,286.8198985409829,fridaynightlights
190,meilleur,283.7807334062914,fridaynightlights
191,terrain,283.12641439915257,fridaynightlights
192,touchdown,282.63158184974833,fridaynightlights
193,comprendre,282.0915623741111,fridaynightlights
194,dernier,282.0915623741111,fridaynightlights
195,heure,279.8276098413788,fridaynightlights
196,jd,279.8204838851898,fridaynightlights
197,viens,279.09013154375,fridaynightlights
198,entrer,278.71322030975045,fridaynightlights
199,va,278.45263470272243,fridaynightlights
200,quarterback,277.78883904405586,fridaynightlights
201,aucun,277.02404927757016,fridaynightlights
202,ecole,275.83624198525797,fridaynightlights
203,famille,275.7275998384036,fridaynightlights
204,maman,269.84513309088777,fridaynightlights
205,reste,269.0025364277108,fridaynightlights
206,vendredi,267.96769774449933,fridaynightlights
207,buddy,266.08016677577655,fridaynightlights
208,commencer,265.64000472236444,fridaynightlights
209,ami,264.8844321906074,fridaynightlights
210,bonjour,264.2767456182493,fridaynightlights
211,revenir,261.8215099879474,fridaynightlights
212,deja,261.78739756899535,fridaynightlights
213,235,260.92104006285916,fridaynightlights
214,raison,260.84868387163004,fridaynightlights
215,tami,259.69370170773385,fridaynightlights
216,attendre,258.4431679235868,fridaynightlights
217,annee,258.1742828893673,fridaynightlights
218,occuper,256.75399689140653,fridaynightlights
219,football,255.6964283830001,fridaynightlights
220,joueur,250.1812513187247,fridaynightlights
