,mots,poids,serie
0,be,2918.848905915782,jekyll
1,you,1802.6621561255247,jekyll
2,not,1055.3867472621596,jekyll
3,do,795.9981984971043,jekyll
4,the,693.2365721822594,jekyll
5,to,630.52894140825,jekyll
6,it,601.1776226726578,jekyll
7,he,596.2958912323669,jekyll
8,jackman,561.2204184514864,jekyll
9,what,554.5531528986508,jekyll
10,have,484.13974367096256,jekyll
11,that,444.9380976231043,jekyll
12,we,393.2722240890708,jekyll
13,hyde,353.8929049128435,jekyll
14,know,333.53160259189826,jekyll
15,get,322.92324383169927,jekyll
16,in,303.9625951180977,jekyll
17,your,303.74123925706357,jekyll
18,of,294.48934991807437,jekyll
19,they,278.7264466865372,jekyll
20,can,271.687946237533,jekyll
21,and,265.257969062917,jekyll
22,no,264.7768217704609,jekyll
23,this,253.80267228374646,jekyll
24,will,252.55255004537966,jekyll
25,go,248.5196831523845,jekyll
26,there,244.15528401976695,jekyll
27,my,243.75619576324047,jekyll
28,for,219.32236436449787,jekyll
29,think,210.95212169770332,jekyll
30,jekyll,203.46581260702965,jekyll
31,just,194.47252273667485,jekyll
32,how,193.04615709655803,jekyll
33,ve,183.7714499543546,jekyll
34,want,178.0623608729535,jekyll
35,with,177.33984996609362,jekyll
36,come,174.52493171266357,jekyll
37,tom,174.0164818007477,jekyll
38,would,170.28284926539047,jekyll
39,now,167.5096346010892,jekyll
40,she,160.22036106027076,jekyll
41,on,155.0,jekyll
42,yes,151.65881424683624,jekyll
43,like,149.53708680553757,jekyll
44,here,149.10765005225983,jekyll
45,if,145.22351699383938,jekyll
46,who,140.67707501810185,jekyll
47,where,140.26009851546794,jekyll
48,see,137.84840569823305,jekyll
49,tell,137.17229524156454,jekyll
50,why,136.89628828090892,jekyll
51,daddy,134.62389390441078,jekyll
52,so,133.0996504294985,jekyll
53,at,131.73996221448135,jekyll
54,syme,130.24417561112818,jekyll
55,dr,128.41581885288988,jekyll
56,one,127.08688648314201,jekyll
57,well,126.571273018622,jekyll
58,oh,123.49101861615311,jekyll
59,about,120.89354516365884,jekyll
60,sorry,120.46865996293616,jekyll
61,all,119.25592419780436,jekyll
62,out,113.97325763169138,jekyll
63,say,112.0060540480164,jekyll
64,take,110.63111131271178,jekyll
65,mr,109.42230935939719,jekyll
66,let,108.72132789997721,jekyll
67,his,107.92924221964132,jekyll
68,good,106.57901591354587,jekyll
69,then,106.2573650032876,jekyll
70,right,105.44860591036914,jekyll
71,but,101.80800430937471,jekyll
72,any,100.91201462921408,jekyll
73,up,98.91500970449522,jekyll
74,need,95.31910684118446,jekyll
75,look,93.44444351679047,jekyll
76,ok,85.90251678647849,jekyll
77,child,82.7309083120568,jekyll
78,god,80.53339822898289,jekyll
79,kill,80.17600850601927,jekyll
80,husband,78.65086573497183,jekyll
81,time,78.15879239956942,jekyll
82,please,77.6067153096015,jekyll
