,mots,poids,serie
0,etre,2150.1615113466896,demons
1,le,1379.4622879075323,demons
2,je,1322.9442824934392,demons
3,avoir,1238.6044218302989,demons
4,ce,1170.1483669826218,demons
5,que,967.1616799638251,demons
6,de,897.8406001464551,demons
7,ne,862.9044025919076,demons
8,pas,845.252160163594,demons
9,tu,770.2787804359469,demons
10,un,768.1936974971313,demons
11,il,607.6182162381575,demons
12,cela,494.9271124288296,demons
13,galvin,411.1326862409515,demons
14,te,384.262301596786,demons
15,et,350.9607737589517,demons
16,pouvoir,329.5281071239458,demons
17,faire,307.8338505317373,demons
18,aller,307.6716510391943,demons
19,lui,285.82127687890187,demons
20,taire,280.7713973964232,demons
21,vous,274.92418216911597,demons
22,en,257.3227934385824,demons
23,me,244.47830286064826,demons
24,devoir,234.79477347306252,demons
25,dire,228.61920002000457,demons
26,qui,222.3137198742598,demons
27,savoir,217.54494777758165,demons
28,tout,211.83280862472054,demons
29,mon,203.85887111698472,demons
30,chose,200.46335475613762,demons
31,mais,194.42137928320253,demons
32,toi,191.92296835409212,demons
33,bien,183.88684718193986,demons
34,mina,183.54547461004523,demons
35,quelque,182.40307159812616,demons
36,voir,178.22353722040197,demons
37,moi,174.18240052111886,demons
38,pour,173.28563657759844,demons
39,luke,172.29404173429862,demons
40,nous,169.4091209213054,demons
41,vouloir,168.9171032180306,demons
42,se,160.2501481407996,demons
43,on,150.0,demons
44,avec,142.8359552192776,demons
45,quoi,139.97472996955503,demons
46,dans,135.09189055201242,demons
47,non,132.65958288544778,demons
48,penser,128.37699844570326,demons
49,ou,127.0749805123047,demons
50,sur,123.12893829941162,demons
51,simeon,122.90037566744209,demons
52,rien,122.68596816203892,demons
53,vie,122.2592532294135,demons
54,luire,119.93114328480172,demons
55,ton,119.65608494086817,demons
56,si,119.25706351857464,demons
57,helsing,118.33948487891679,demons
58,comme,117.19945697116711,demons
59,oui,107.45142466471333,demons
60,gilgamel,97.68313170834614,demons
61,vraiment,96.60715101666648,demons
62,plus,93.73322162596752,demons
63,croire,91.21523573773652,demons
64,veux,89.94458887758603,demons
65,jamais,89.11380326025414,demons
66,parler,89.10709019167922,demons
67,ici,87.86967989983869,demons
68,alors,85.3445564358205,demons
69,as,85.0,demons
70,tuer,84.06329263365964,demons
71,bon,81.28226138273598,demons
72,la,80.33671328047782,demons
73,par,80.27935094728792,demons
74,pourquoi,79.95074566896537,demons
75,son,77.30738563775438,demons
